_id,user,driver,pickUpLocation.type,pickUpLocation.coordinates[0],pickUpLocation.coordinates[1],dropOffLocation.type,dropOffLocation.coordinates[0],dropOffLocation.coordinates[1],rideType,fare,estimatedFare,status,scheduledTime,startTime,endTime,isSharedRide,rideForOthers,distance,eta,hour,dayOfWeek,isPeak,demandFactor,vehicleType,createdAt,updatedAt,__v
67f8f00bd03c39c9e8ccea33,,,Point,80.22901551210815,13.02175973915076,Point,80.22901551210815,13.02175973915076,economy,36,36,completed,2025-03-18T12:26:47.610Z,,,false,,0,0,17,2,1,1,Luxury Car,2025-04-11T10:33:47.629Z,2025-04-11T10:33:47.629Z,0
67f8f00dd03c39c9e8ccea37,,,Point,80.24377416565517,13.00747622720143,Point,80.13371649660168,13.073768431491477,premium,951.7366799999999,951.7366799999999,completed,2025-03-28T03:17:16.122Z,,,false,,17.924,27.787066666666664,8,5,1,2.6666666666666665,Van,2025-04-11T10:33:49.344Z,2025-04-11T10:33:49.344Z,0
67f8f00dd03c39c9e8ccea39,,,Point,80.18359096359185,13.1227316678711,Point,80.25127161864232,13.077639215421886,premium,443.4504468749999,443.4504468749999,completed,2025-04-02T09:21:56.032Z,,,false,,11.049,21.80545,14,3,0,0.125,Hatchback,2025-04-11T10:33:49.943Z,2025-04-11T10:33:49.943Z,0
67f8f00ed03c39c9e8ccea3b,,,Point,80.1254151636076,13.05965024441179,Point,80.11643120005775,12.923190549673674,auto,1672.1295599999999,1672.1295599999999,completed,2025-03-24T08:27:12.884Z,,,false,,21.987,29.480866666666667,13,1,0,3.6666666666666665,Luxury Car,2025-04-11T10:33:50.538Z,2025-04-11T10:33:50.538Z,0
67f8f010d03c39c9e8ccea3e,,,Point,80.18586900082647,12.919573139556165,Point,80.2917844883294,13.013752197548177,luxury,1156.9948,1156.9948,completed,2025-03-30T07:57:10.883Z,,,false,,19.798,29.09893333333333,13,0,0,2.5,Van,2025-04-11T10:33:52.087Z,2025-04-11T10:33:52.087Z,0
67f8f011d03c39c9e8ccea41,,,Point,80.26765763353534,13.072338430747626,Point,80.11152047644688,13.060329192731281,auto,1745.5786199999998,1745.5786199999998,completed,2025-04-08T05:25:20.884Z,,,false,,19.124,23.17825,10,2,1,1,Luxury Car,2025-04-11T10:33:53.271Z,2025-04-11T10:33:53.271Z,0
67f8f011d03c39c9e8ccea43,,,Point,80.14928235558563,12.960869732521747,Point,80.28438284725043,13.014427753037731,premium,1914.5532000000003,1914.5532000000003,completed,2025-03-15T17:46:16.838Z,,,false,,20.042,29.232533333333333,23,6,0,1.2,Luxury Car,2025-04-11T10:33:53.859Z,2025-04-11T10:33:53.859Z,0
67f8f012d03c39c9e8ccea45,,,Point,80.19659903228583,13.104413563733756,Point,80.25127161864232,13.077639215421886,economy,287.90625000000006,287.90625000000006,completed,2025-03-13T11:40:46.516Z,,,false,,7.588,10.951916666666667,17,4,1,1.4285714285714286,Van,2025-04-11T10:33:54.489Z,2025-04-11T10:33:54.489Z,0
67f8f013d03c39c9e8ccea47,,,Point,80.12534183816535,12.92077612762581,Point,80.18359096359185,13.1227316678711,shared,385.53475799999995,385.53475799999995,completed,2025-04-04T02:54:16.538Z,,,false,,30.436,42.49196666666667,8,5,1,2,SUV,2025-04-11T10:33:55.324Z,2025-04-11T10:33:55.324Z,0
67f8f015d03c39c9e8ccea4a,,,Point,80.24131646632259,13.055851600755938,Point,80.13371649660168,13.073768431491477,auto,276.47889000000004,276.47889000000004,completed,2025-03-25T08:09:20.723Z,,,false,,14.557,17.143383333333336,13,2,0,0.625,SUV,2025-04-11T10:33:57.249Z,2025-04-11T10:33:57.249Z,0
67f8f016d03c39c9e8ccea4c,,,Point,80.1471906604401,13.047154927135065,Point,80.15189145680105,12.967964951081374,luxury,345.58781999999997,345.58781999999997,completed,2025-03-18T03:39:36.829Z,,,false,,12.312,26.748616666666667,9,2,1,4.666666666666667,Bike,2025-04-11T10:33:58.051Z,2025-04-11T10:33:58.051Z,0
67f8f016d03c39c9e8ccea4e,,,Point,80.28594135753956,13.149205329561344,Point,80.24377416565517,13.00747622720143,shared,215.3623675,215.3623675,completed,2025-04-04T20:38:14.832Z,,,false,,19.393,29.963016666666665,2,6,0,2,SUV,2025-04-11T10:33:58.638Z,2025-04-11T10:33:58.638Z,0
67f8f017d03c39c9e8ccea50,,,Point,80.10767828483968,13.065960047440297,Point,80.20444671173513,12.9811349583933,premium,258.33078750000004,258.33078750000004,completed,2025-03-28T05:50:31.219Z,,,false,,17.622,24.325683333333334,11,5,0,2,Bike,2025-04-11T10:33:59.392Z,2025-04-11T10:33:59.392Z,0
67f8f017d03c39c9e8ccea52,,,Point,80.1471906604401,13.047154927135065,Point,80.13371649660168,13.073768431491477,premium,232.90391250000005,232.90391250000005,completed,2025-03-27T20:55:57.632Z,,,false,,4.227,11.65385,2,5,0,1.2,Van,2025-04-11T10:33:59.972Z,2025-04-11T10:33:59.972Z,0
67f8f018d03c39c9e8ccea54,,,Point,80.27825323665566,12.90210359647597,Point,80.10551313427975,13.041974703077392,premium,1484.867175,1484.867175,completed,2025-03-30T07:16:46.644Z,,,false,,30.254,34.86096666666666,12,0,0,1.3333333333333333,Hatchback,2025-04-11T10:34:00.766Z,2025-04-11T10:34:00.766Z,0
67f8f019d03c39c9e8ccea56,,,Point,80.10626672747894,13.100986248852564,Point,80.24377416565517,13.00747622720143,auto,201.126816,201.126816,completed,2025-03-15T06:32:32.251Z,,,false,,22.808,28.4394,12,6,0,0.2,Bike,2025-04-11T10:34:01.318Z,2025-04-11T10:34:01.318Z,0
67f8f019d03c39c9e8ccea58,,,Point,80.26765763353534,13.072338430747626,Point,80.12763694153224,12.964942318757995,premium,1146.0129,1146.0129,completed,2025-03-19T16:54:03.479Z,,,false,,22.77,33.93906666666667,22,3,0,0.625,Hatchback,2025-04-11T10:34:01.955Z,2025-04-11T10:34:01.955Z,0
67f8f01ad03c39c9e8ccea5a,,,Point,80.1471906604401,13.047154927135065,Point,80.26765763353534,13.072338430747626,luxury,606.8959542857142,606.8959542857142,completed,2025-03-23T12:31:29.461Z,,,false,,16.465,20.149150000000002,18,0,1,0.14285714285714285,Sedan,2025-04-11T10:34:02.615Z,2025-04-11T10:34:02.615Z,0
67f8f01bd03c39c9e8ccea5c,,,Point,80.2613602739559,13.069345578071989,Point,80.26765763353534,13.072338430747626,luxury,130.20595,130.20595,completed,2025-03-12T10:43:13.132Z,,,false,,1.796,3.645983333333333,16,3,0,1.5,Sedan,2025-04-11T10:34:03.131Z,2025-04-11T10:34:03.131Z,0
67f8f01bd03c39c9e8ccea5e,,,Point,80.1225448889606,12.930545552662647,Point,80.12763694153224,12.964942318757995,premium,421.5135250000001,421.5135250000001,completed,2025-04-09T07:43:24.325Z,,,false,,5.905,24.809016666666665,13,3,0,0,Luxury Car,2025-04-11T10:34:03.714Z,2025-04-11T10:34:03.714Z,0
67f8f01cd03c39c9e8ccea60,,,Point,80.19674068833834,13.120679180633934,Point,80.11152047644688,13.060329192731281,auto,528.0097499999999,528.0097499999999,completed,2025-03-27T19:26:14.259Z,,,false,,15.274,26.5265,0,5,0,0.25,Hatchback,2025-04-11T10:34:04.419Z,2025-04-11T10:34:04.419Z,0
67f8f01dd03c39c9e8ccea62,,,Point,80.11152047644688,13.060329192731281,Point,80.1471906604401,13.047154927135065,auto,223.29146999999998,223.29146999999998,completed,2025-03-24T19:30:43.250Z,,,false,,5.131,16.823816666666666,1,2,0,1.2,Van,2025-04-11T10:34:05.065Z,2025-04-11T10:34:05.065Z,0
67f8f01dd03c39c9e8ccea64,,,Point,80.18586900082647,12.919573139556165,Point,80.10626672747894,13.100986248852564,premium,1253.2184888888887,1253.2184888888887,completed,2025-03-17T07:58:12.875Z,,,false,,28.987,36.64253333333333,13,1,0,0.4444444444444444,Auto Rickshaw,2025-04-11T10:34:05.902Z,2025-04-11T10:34:05.902Z,0
67f8f01ed03c39c9e8ccea66,,,Point,80.19586790297377,13.075726985919022,Point,80.2917844883294,13.013752197548177,luxury,2250.34818,2250.34818,completed,2025-03-16T04:30:15.078Z,,,false,,14.605,20.89671666666667,10,0,1,2.5,Luxury Car,2025-04-11T10:34:06.556Z,2025-04-11T10:34:06.556Z,0
67f8f01fd03c39c9e8ccea69,,,Point,80.1471906604401,13.047154927135065,Point,80.22901551210815,13.02175973915076,auto,202.41183599999997,202.41183599999997,completed,2025-03-27T15:26:07.181Z,,,false,,12.266,24.645183333333332,20,4,1,0.8,Bike,2025-04-11T10:34:07.609Z,2025-04-11T10:34:07.609Z,0
67f8f020d03c39c9e8ccea6b,,,Point,80.16416898012854,12.939630496669816,Point,80.16217871822874,13.05777857543899,luxury,935.3609333333334,935.3609333333334,completed,2025-03-19T19:25:44.385Z,,,false,,17.393,35.07935,0,4,0,0.3333333333333333,Van,2025-04-11T10:34:08.249Z,2025-04-11T10:34:08.249Z,0
67f8f020d03c39c9e8ccea6d,,,Point,80.11643120005775,12.923190549673674,Point,80.2917844883294,13.013752197548177,economy,284.90289,284.90289,completed,2025-03-21T16:21:48.863Z,,,false,,25.608,35.84738333333333,21,5,1,4.333333333333333,Bike,2025-04-11T10:34:08.890Z,2025-04-11T10:34:08.890Z,0
67f8f021d03c39c9e8ccea6f,,,Point,80.19659903228583,13.104413563733756,Point,80.10767828483968,13.065960047440297,premium,448.10400000000004,448.10400000000004,completed,2025-03-24T16:56:50.350Z,,,false,,14.39,20.86733333333333,22,1,0,3.6666666666666665,Sedan,2025-04-11T10:34:09.510Z,2025-04-11T10:34:09.510Z,0
67f8f022d03c39c9e8ccea72,,,Point,80.10126504265442,12.957981303345182,Point,80.26833195273623,13.077672572035505,auto,682.2748199999999,682.2748199999999,completed,2025-03-27T19:31:24.408Z,,,false,,29.299,36.75256666666667,1,5,0,1.8333333333333333,Sedan,2025-04-11T10:34:10.873Z,2025-04-11T10:34:10.873Z,0
67f8f024d03c39c9e8ccea75,,,Point,80.20444671173513,12.9811349583933,Point,80.12534183816535,12.92077612762581,economy,472.43952500000006,472.43952500000006,completed,2025-03-24T20:02:10.478Z,,,false,,14.362,36.44368333333333,1,2,0,0.5,Auto Rickshaw,2025-04-11T10:34:12.239Z,2025-04-11T10:34:12.239Z,0
67f8f024d03c39c9e8ccea77,,,Point,80.19674068833834,13.120679180633934,Point,80.10626672747894,13.100986248852564,economy,374.58333,374.58333,completed,2025-04-03T03:51:33.006Z,,,false,,14.512,28.46985,9,4,1,5.5,Sedan,2025-04-11T10:34:12.826Z,2025-04-11T10:34:12.826Z,0
67f8f025d03c39c9e8ccea79,,,Point,80.2917844883294,13.013752197548177,Point,80.2613602739559,13.069345578071989,auto,305.75157,305.75157,completed,2025-04-02T18:14:24.242Z,,,false,,7.961,14.524983333333333,23,3,0,11,Van,2025-04-11T10:34:13.322Z,2025-04-11T10:34:13.322Z,0
67f8f026d03c39c9e8ccea7b,,,Point,80.15189145680105,12.967964951081374,Point,80.10626672747894,13.100986248852564,luxury,384.1538,384.1538,completed,2025-04-04T10:08:56.418Z,,,false,,20.165,27.39126666666667,15,5,0,0.75,Bike,2025-04-11T10:34:14.054Z,2025-04-11T10:34:14.054Z,0
67f8f026d03c39c9e8ccea7d,,,Point,80.12534183816535,12.92077612762581,Point,80.27825323665566,12.90210359647597,economy,387.995925,387.995925,completed,2025-03-28T22:50:29.708Z,,,false,,18.851,31.30295,4,6,0,1,Sedan,2025-04-11T10:34:14.583Z,2025-04-11T10:34:14.583Z,0
67f8f027d03c39c9e8ccea7f,,,Point,80.27825323665566,12.90210359647597,Point,80.24131646632259,13.055851600755938,economy,816.95967,816.95967,completed,2025-04-09T03:35:41.528Z,,,false,,20.232,29.22648333333333,9,3,1,3.3333333333333335,Hatchback,2025-04-11T10:34:15.363Z,2025-04-11T10:34:15.363Z,0
67f8f028d03c39c9e8ccea81,,,Point,80.19674068833834,13.120679180633934,Point,80.16217871822874,13.05777857543899,economy,829.4110800000001,829.4110800000001,completed,2025-03-15T12:41:36.215Z,,,false,,10.587,17.303933333333337,18,6,1,1.6666666666666667,Luxury Car,2025-04-11T10:34:16.045Z,2025-04-11T10:34:16.045Z,0
67f8f028d03c39c9e8ccea83,,,Point,80.16217871822874,13.05777857543899,Point,80.1471906604401,13.047154927135065,economy,103.37216999999998,103.37216999999998,completed,2025-03-25T12:34:31.183Z,,,false,,2.676,7.992983333333333,18,2,1,0.6666666666666666,Sedan,2025-04-11T10:34:16.601Z,2025-04-11T10:34:16.601Z,0
67f8f029d03c39c9e8ccea85,,,Point,80.26833195273623,13.077672572035505,Point,80.1254151636076,13.05965024441179,auto,738.4097519999998,738.4097519999998,completed,2025-03-16T14:56:44.185Z,,,false,,17.717,20.667366666666666,20,0,1,6,Van,2025-04-11T10:34:17.222Z,2025-04-11T10:34:17.222Z,0
67f8f02ad03c39c9e8ccea89,,,Point,80.24377416565517,13.00747622720143,Point,80.10626672747894,13.100986248852564,luxury,1312.8384,1312.8384,completed,2025-04-01T22:54:53.851Z,,,false,,22.983,26.901799999999998,4,3,0,6,Van,2025-04-11T10:34:18.749Z,2025-04-11T10:34:18.749Z,0
67f8f02bd03c39c9e8ccea8b,,,Point,80.19659903228583,13.104413563733756,Point,80.1225448889606,12.930545552662647,auto,464.04603000000003,464.04603000000003,completed,2025-03-19T10:54:45.487Z,,,false,,25.251,35.79535,16,3,0,2.4,SUV,2025-04-11T10:34:19.432Z,2025-04-11T10:34:19.432Z,0
67f8f02bd03c39c9e8ccea8d,,,Point,80.19586790297377,13.075726985919022,Point,80.1471906604401,13.047154927135065,luxury,337.51480000000004,337.51480000000004,completed,2025-03-16T18:05:13.213Z,,,false,,7.381,11.313933333333333,23,0,0,1.4,Sedan,2025-04-11T10:34:20.001Z,2025-04-11T10:34:20.001Z,0
67f8f02cd03c39c9e8ccea8f,,,Point,80.24131646632259,13.055851600755938,Point,80.15917458835834,13.102583745516672,premium,297.38191,297.38191,completed,2025-04-05T19:11:56.528Z,,,false,,12.658,20.346433333333334,0,0,0,0.4,SUV,2025-04-11T10:34:20.711Z,2025-04-11T10:34:20.711Z,0
67f8f02dd03c39c9e8ccea92,,,Point,80.2613602739559,13.069345578071989,Point,80.25127161864232,13.077639215421886,economy,136.87035555555556,136.87035555555556,completed,2025-03-22T01:53:15.575Z,,,false,,1.984,3.2927666666666666,7,6,1,0.1111111111111111,Luxury Car,2025-04-11T10:34:21.835Z,2025-04-11T10:34:21.835Z,0
67f8f02ed03c39c9e8ccea94,,,Point,80.2917844883294,13.013752197548177,Point,80.10767828483968,13.065960047440297,economy,1544.79385,1544.79385,completed,2025-03-13T07:05:13.443Z,,,false,,24.487,30.382566666666666,12,4,0,1.2222222222222223,Luxury Car,2025-04-11T10:34:22.567Z,2025-04-11T10:34:22.567Z,0
67f8f02fd03c39c9e8ccea96,,,Point,80.10767828483968,13.065960047440297,Point,80.15917458835834,13.102583745516672,luxury,571.02584,571.02584,completed,2025-03-24T01:52:14.996Z,,,false,,9.964,18.647433333333332,7,1,1,0,Hatchback,2025-04-11T10:34:23.100Z,2025-04-11T10:34:23.100Z,0
67f8f030d03c39c9e8ccea9a,,,Point,80.14928235558563,12.960869732521747,Point,80.1225448889606,12.930545552662647,economy,198.83711999999997,198.83711999999997,completed,2025-04-10T04:20:20.292Z,,,false,,4.727,10.106066666666667,9,4,1,1.2857142857142858,Van,2025-04-11T10:34:24.983Z,2025-04-11T10:34:24.983Z,0
67f8f031d03c39c9e8ccea9c,,,Point,80.18986359195758,12.982719999020793,Point,80.25127161864232,13.077639215421886,auto,185.91429000000002,185.91429000000002,completed,2025-04-06T19:50:09.596Z,,,false,,15.234,22.349716666666666,1,1,0,2.3333333333333335,Bike,2025-04-11T10:34:25.750Z,2025-04-11T10:34:25.750Z,0
67f8f032d03c39c9e8ccea9e,,,Point,80.1225448889606,12.930545552662647,Point,80.19586790297377,13.075726985919022,premium,527.683135,527.683135,completed,2025-04-05T18:19:04.518Z,,,false,,22.979,47.445683333333335,23,6,0,0.4,SUV,2025-04-11T10:34:26.302Z,2025-04-11T10:34:26.302Z,0
67f8f033d03c39c9e8cceaa0,,,Point,80.1254151636076,13.05965024441179,Point,80.26765763353534,13.072338430747626,luxury,870.6887199999999,870.6887199999999,completed,2025-03-26T15:21:55.724Z,,,false,,17.962,19.470966666666666,20,3,1,0,Auto Rickshaw,2025-04-11T10:34:27.260Z,2025-04-11T10:34:27.260Z,0
67f8f034d03c39c9e8cceaa2,,,Point,80.10767828483968,13.065960047440297,Point,80.18359096359185,13.1227316678711,auto,659.3112719999998,659.3112719999998,completed,2025-03-14T03:51:54.764Z,,,false,,15.197,26.8877,9,5,1,0.6666666666666666,Van,2025-04-11T10:34:28.034Z,2025-04-11T10:34:28.034Z,0
67f8f034d03c39c9e8cceaa4,,,Point,80.26711239968445,13.067129428817271,Point,80.24131646632259,13.055851600755938,luxury,256.88178999999997,256.88178999999997,completed,2025-03-24T01:58:52.768Z,,,false,,4.677,6.395966666666666,7,1,1,0.375,Sedan,2025-04-11T10:34:28.578Z,2025-04-11T10:34:28.578Z,0
67f8f035d03c39c9e8cceaa6,,,Point,80.28594135753956,13.149205329561344,Point,80.16416898012854,12.939630496669816,economy,2190.3683750000005,2190.3683750000005,completed,2025-04-01T11:05:21.111Z,,,false,,34.709,51.88558333333334,16,2,0,2.1666666666666665,Luxury Car,2025-04-11T10:34:29.593Z,2025-04-11T10:34:29.593Z,0
67f8f036d03c39c9e8cceaa8,,,Point,80.12763694153224,12.964942318757995,Point,80.19659903228583,13.104413563733756,shared,1162.5264419999999,1162.5264419999999,completed,2025-03-25T12:08:14.997Z,,,false,,21.829,29.48003333333333,17,2,1,0.7,Luxury Car,2025-04-11T10:34:30.231Z,2025-04-11T10:34:30.231Z,0
67f8f037d03c39c9e8cceaaa,,,Point,80.10767828483968,13.065960047440297,Point,80.28594135753956,13.149205329561344,luxury,860.8045999999999,860.8045999999999,completed,2025-03-24T21:29:39.133Z,,,false,,28.459,39.26286666666667,2,2,0,0.7777777777777778,SUV,2025-04-11T10:34:31.074Z,2025-04-11T10:34:31.074Z,0
67f8f037d03c39c9e8cceaac,,,Point,80.28438284725043,13.014427753037731,Point,80.16416898012854,12.939630496669816,shared,233.55594499999998,233.55594499999998,completed,2025-03-16T23:22:56.416Z,,,false,,21.068,33.890233333333335,4,1,0,0.6666666666666666,SUV,2025-04-11T10:34:31.675Z,2025-04-11T10:34:31.675Z,0
67f8f038d03c39c9e8cceaae,,,Point,80.14928235558563,12.960869732521747,Point,80.22901551210815,13.02175973915076,shared,291.36388750000003,291.36388750000003,completed,2025-03-23T06:24:35.871Z,,,false,,13.977,19.88041666666667,11,0,0,0.5,Van,2025-04-11T10:34:32.283Z,2025-04-11T10:34:32.283Z,0
67f8f038d03c39c9e8cceab0,,,Point,80.12763694153224,12.964942318757995,Point,80.2917844883294,13.013752197548177,shared,454.884185,454.884185,completed,2025-03-22T06:41:12.891Z,,,false,,21.299,29.841033333333332,12,6,0,4.333333333333333,Auto Rickshaw,2025-04-11T10:34:32.908Z,2025-04-11T10:34:32.908Z,0
67f8f039d03c39c9e8cceab2,,,Point,80.10099116056114,13.09364419101896,Point,80.20344447027553,13.102577324456218,luxury,820.0592,820.0592,completed,2025-03-17T06:14:03.714Z,,,false,,13.56,22.833066666666664,11,1,0,1.3333333333333333,Van,2025-04-11T10:34:33.475Z,2025-04-11T10:34:33.475Z,0
67f8f03ad03c39c9e8cceab5,,,Point,80.10126504265442,12.957981303345182,Point,80.12534183816535,12.92077612762581,luxury,745.3962,745.3962,completed,2025-04-11T05:14:51.286Z,,,false,,6.953,12.46175,10,5,1,0,Luxury Car,2025-04-11T10:34:34.505Z,2025-04-11T10:34:34.505Z,0
67f8f03bd03c39c9e8cceab7,,,Point,80.2159955588963,12.9096978907913,Point,80.11643120005775,12.923190549673674,economy,135.605425,135.605425,completed,2025-03-24T17:28:39.793Z,,,false,,13.386,16.859616666666668,22,1,0,1,Bike,2025-04-11T10:34:35.125Z,2025-04-11T10:34:35.125Z,0
67f8f03bd03c39c9e8cceab9,,,Point,80.22901551210815,13.02175973915076,Point,80.26833195273623,13.077672572035505,shared,250.86732299999997,250.86732299999997,completed,2025-04-05T13:01:40.086Z,,,false,,9.101,15.28305,18,6,1,9,Auto Rickshaw,2025-04-11T10:34:35.724Z,2025-04-11T10:34:35.724Z,0
67f8f03cd03c39c9e8cceabb,,,Point,80.10551313427975,13.041974703077392,Point,80.12534183816535,12.92077612762581,auto,887.9857919999998,887.9857919999998,completed,2025-03-25T12:55:13.686Z,,,false,,17.97,31.704533333333334,18,2,1,1.75,Hatchback,2025-04-11T10:34:36.406Z,2025-04-11T10:34:36.406Z,0
67f8f03cd03c39c9e8cceabd,,,Point,80.13371649660168,13.073768431491477,Point,80.1225448889606,12.930545552662647,economy,1677.3797399999999,1677.3797399999999,completed,2025-03-22T13:13:31.781Z,,,false,,21.794,40.11763333333333,18,6,1,5,Luxury Car,2025-04-11T10:34:36.917Z,2025-04-11T10:34:36.917Z,0
67f8f03dd03c39c9e8cceabf,,,Point,80.16217871822874,13.05777857543899,Point,80.24131646632259,13.055851600755938,premium,329.46601499999997,329.46601499999997,completed,2025-03-13T13:26:57.039Z,,,false,,10.177,20.60845,18,4,1,1.2222222222222223,SUV,2025-04-11T10:34:37.565Z,2025-04-11T10:34:37.565Z,0
67f8f03ed03c39c9e8cceac2,,,Point,80.15917458835834,13.102583745516672,Point,80.10551313427975,13.041974703077392,luxury,730.75875,730.75875,completed,2025-03-17T17:04:09.813Z,,,false,,11.403,18.33225,22,1,0,0.5714285714285714,Auto Rickshaw,2025-04-11T10:34:38.635Z,2025-04-11T10:34:38.635Z,0
67f8f03fd03c39c9e8cceac4,,,Point,80.11643120005775,12.923190549673674,Point,80.28594135753956,13.149205329561344,auto,2763.51291,2763.51291,completed,2025-04-05T06:18:33.831Z,,,false,,36.618,50.564949999999996,11,6,0,1.6,Luxury Car,2025-04-11T10:34:39.309Z,2025-04-11T10:34:39.309Z,0
67f8f03fd03c39c9e8cceac6,,,Point,80.27825323665566,12.90210359647597,Point,80.16416898012854,12.939630496669816,economy,495.0463249999999,495.0463249999999,completed,2025-04-04T18:22:12.903Z,,,false,,14.383,22.37088333333333,23,5,0,2,Hatchback,2025-04-11T10:34:39.920Z,2025-04-11T10:34:39.920Z,0
67f8f040d03c39c9e8cceac8,,,Point,80.15917458835834,13.102583745516672,Point,80.14928235558563,12.960869732521747,shared,488.39064750000006,488.39064750000006,completed,2025-03-31T06:59:27.406Z,,,false,,20.578,33.573949999999996,12,1,0,1.8333333333333333,Hatchback,2025-04-11T10:34:40.711Z,2025-04-11T10:34:40.711Z,0
67f8f041d03c39c9e8cceaca,,,Point,80.18359096359185,13.1227316678711,Point,80.2917844883294,13.013752197548177,economy,494.69583,494.69583,completed,2025-03-29T12:39:47.028Z,,,false,,19.973,35.12801666666667,18,6,1,1.6666666666666667,Sedan,2025-04-11T10:34:41.494Z,2025-04-11T10:34:41.494Z,0
67f8f042d03c39c9e8cceacc,,,Point,80.18586900082647,12.919573139556165,Point,80.24131646632259,13.055851600755938,auto,693.5316900000001,693.5316900000001,completed,2025-04-02T17:31:49.387Z,,,false,,19.67,30.905383333333337,23,3,0,0.8,Van,2025-04-11T10:34:42.068Z,2025-04-11T10:34:42.068Z,0
67f8f042d03c39c9e8cceace,,,Point,80.12534183816535,12.92077612762581,Point,80.18586900082647,12.919573139556165,economy,291.01840000000004,291.01840000000004,completed,2025-04-09T10:09:44.707Z,,,false,,8.092,12.172266666666667,15,3,0,1.3333333333333333,Hatchback,2025-04-11T10:34:42.682Z,2025-04-11T10:34:42.682Z,0
67f8f043d03c39c9e8ccead0,,,Point,80.24131646632259,13.055851600755938,Point,80.15917458835834,13.102583745516672,economy,383.29864999999995,383.29864999999995,completed,2025-04-08T11:03:51.789Z,,,false,,12.658,20.346433333333334,16,2,0,1.7142857142857142,Van,2025-04-11T10:34:43.433Z,2025-04-11T10:34:43.433Z,0
67f8f044d03c39c9e8ccead2,,,Point,80.10126504265442,12.957981303345182,Point,80.27825323665566,12.90210359647597,economy,846.41919,846.41919,completed,2025-04-05T02:35:25.521Z,,,false,,24.391,35.58588333333333,8,6,1,0.8,Van,2025-04-11T10:34:44.068Z,2025-04-11T10:34:44.068Z,0
67f8f044d03c39c9e8ccead4,,,Point,80.10767828483968,13.065960047440297,Point,80.10767828483968,13.065960047440297,shared,15.555555555555554,15.555555555555554,completed,2025-03-17T00:16:51.447Z,,,false,,0,0,5,1,0,0.1111111111111111,SUV,2025-04-11T10:34:44.603Z,2025-04-11T10:34:44.603Z,0
67f8f046d03c39c9e8ccead6,,,Point,80.10126504265442,12.957981303345182,Point,80.2613602739559,13.069345578071989,luxury,3151.762577777778,3151.762577777778,completed,2025-03-23T14:07:28.706Z,,,false,,28.179,34.75096666666666,19,0,1,0.1111111111111111,Luxury Car,2025-04-11T10:34:46.946Z,2025-04-11T10:34:46.946Z,0
67f8f047d03c39c9e8ccead8,,,Point,80.15189145680105,12.967964951081374,Point,80.1471906604401,13.047154927135065,premium,499.60237499999994,499.60237499999994,completed,2025-03-25T12:50:18.634Z,,,false,,12.304,29.693916666666667,18,2,1,1.5714285714285714,Sedan,2025-04-11T10:34:47.778Z,2025-04-11T10:34:47.778Z,0
67f8f048d03c39c9e8cceada,,,Point,80.20961066104181,13.140059497190236,Point,80.26833195273623,13.077672572035505,luxury,1795.77015,1795.77015,completed,2025-03-14T08:47:30.220Z,,,false,,13.906,22.35005,14,5,0,1.5,Luxury Car,2025-04-11T10:34:48.345Z,2025-04-11T10:34:48.345Z,0
67f8f048d03c39c9e8cceadc,,,Point,80.13371649660168,13.073768431491477,Point,80.20444671173513,12.9811349583933,auto,489.9181679999999,489.9181679999999,completed,2025-04-05T02:16:04.131Z,,,false,,16.557,24.686966666666667,7,6,1,6,Sedan,2025-04-11T10:34:48.916Z,2025-04-11T10:34:48.916Z,0
67f8f049d03c39c9e8cceade,,,Point,80.1254151636076,13.05965024441179,Point,80.25127161864232,13.077639215421886,shared,670.9935925,670.9935925,completed,2025-04-07T08:04:44.835Z,,,false,,15.064,16.481516666666668,13,1,0,5,Luxury Car,2025-04-11T10:34:49.552Z,2025-04-11T10:34:49.552Z,0
67f8f04ad03c39c9e8cceae0,,,Point,80.26711239968445,13.067129428817271,Point,80.10626672747894,13.100986248852564,shared,461.7893175,461.7893175,completed,2025-03-20T09:52:27.283Z,,,false,,21.754,28.22735,15,4,0,1.8571428571428572,Auto Rickshaw,2025-04-11T10:34:50.525Z,2025-04-11T10:34:50.525Z,0
67f8f04bd03c39c9e8cceae2,,,Point,80.26765763353534,13.072338430747626,Point,80.16217871822874,13.05777857543899,shared,228.60154799999995,228.60154799999995,completed,2025-04-05T04:27:12.914Z,,,false,,13.244,15.745800000000001,9,6,1,6.5,Sedan,2025-04-11T10:34:51.106Z,2025-04-11T10:34:51.106Z,0
67f8f04cd03c39c9e8cceae5,,,Point,80.25127161864232,13.077639215421886,Point,80.15917458835834,13.102583745516672,shared,325.112865,325.112865,completed,2025-04-07T03:45:12.857Z,,,false,,12.305,16.536083333333334,9,1,1,4.666666666666667,Auto Rickshaw,2025-04-11T10:34:52.064Z,2025-04-11T10:34:52.064Z,0
67f8f04cd03c39c9e8cceae7,,,Point,80.11152047644688,13.060329192731281,Point,80.18586900082647,12.919573139556165,shared,1100.56611,1100.56611,completed,2025-04-01T19:15:36.805Z,,,false,,24.813,35.6382,0,3,0,1.6,Luxury Car,2025-04-11T10:34:52.958Z,2025-04-11T10:34:52.958Z,0
